Energy,keV spectrum_int fitted_spectrum  get_elastic_partAu get_inelastic_partAu get_elastic_partPd get_inelastic_partPd  
6.7100e+00 8.885e-03 4.054e-04 1.320e-05 6.369e-07 5.917e-05 3.536e-04
6.7120e+00 8.392e-03 4.065e-04 1.320e-05 6.410e-07 5.920e-05 3.548e-04
6.7140e+00 8.309e-03 4.077e-04 1.321e-05 6.452e-07 5.923e-05 3.559e-04
6.7160e+00 8.761e-03 4.088e-04 1.322e-05 6.494e-07 5.927e-05 3.571e-04
6.7180e+00 8.993e-03 4.099e-04 1.322e-05 6.536e-07 5.930e-05 3.582e-04
6.7200e+00 8.832e-03 4.111e-04 1.323e-05 6.578e-07 5.933e-05 3.594e-04
6.7220e+00 8.578e-03 4.122e-04 1.324e-05 6.621e-07 5.936e-05 3.606e-04
6.7240e+00 8.659e-03 4.134e-04 1.324e-05 6.663e-07 5.939e-05 3.617e-04
6.7260e+00 9.153e-03 4.145e-04 1.325e-05 6.707e-07 5.943e-05 3.629e-04
6.7280e+00 9.645e-03 4.157e-04 1.326e-05 6.750e-07 5.946e-05 3.641e-04
6.7300e+00 1.006e-02 4.168e-04 1.326e-05 6.794e-07 5.949e-05 3.652e-04
6.7320e+00 1.040e-02 4.180e-04 1.327e-05 6.837e-07 5.952e-05 3.664e-04
6.7340e+00 1.075e-02 4.192e-04 1.328e-05 6.882e-07 5.956e-05 3.676e-04
6.7360e+00 1.116e-02 4.203e-04 1.328e-05 6.926e-07 5.959e-05 3.688e-04
6.7380e+00 1.135e-02 4.215e-04 1.329e-05 6.971e-07 5.962e-05 3.700e-04
6.7400e+00 1.132e-02 4.227e-04 1.330e-05 7.016e-07 5.965e-05 3.712e-04
6.7420e+00 1.107e-02 4.238e-04 1.330e-05 7.061e-07 5.968e-05 3.724e-04
6.7440e+00 1.053e-02 4.250e-04 1.331e-05 7.106e-07 5.972e-05 3.736e-04
6.7460e+00 9.595e-03 4.262e-04 1.332e-05 7.152e-07 5.975e-05 3.748e-04
6.7480e+00 9.105e-03 4.274e-04 1.332e-05 7.198e-07 5.978e-05 3.760e-04
6.7500e+00 9.145e-03 4.286e-04 1.333e-05 7.245e-07 5.981e-05 3.772e-04
6.7520e+00 9.208e-03 4.298e-04 1.334e-05 7.291e-07 5.985e-05 3.784e-04
6.7540e+00 8.726e-03 4.310e-04 1.335e-05 7.338e-07 5.988e-05 3.796e-04
6.7560e+00 7.664e-03 4.322e-04 1.335e-05 7.385e-07 5.991e-05 3.808e-04
6.7580e+00 6.524e-03 4.334e-04 1.336e-05 7.433e-07 5.994e-05 3.820e-04
6.7600e+00 5.503e-03 4.346e-04 1.337e-05 7.480e-07 5.998e-05 3.833e-04
6.7620e+00 4.924e-03 4.358e-04 1.337e-05 7.528e-07 6.001e-05 3.845e-04
6.7640e+00 4.945e-03 4.370e-04 1.338e-05 7.577e-07 6.004e-05 3.857e-04
6.7660e+00 5.439e-03 4.382e-04 1.339e-05 7.625e-07 6.007e-05 3.869e-04
6.7680e+00 6.118e-03 4.394e-04 1.339e-05 7.674e-07 6.011e-05 3.882e-04
6.7700e+00 6.952e-03 4.406e-04 1.340e-05 7.723e-07 6.014e-05 3.894e-04
6.7720e+00 7.765e-03 4.419e-04 1.341e-05 7.773e-07 6.017e-05 3.907e-04
6.7740e+00 8.402e-03 4.431e-04 1.341e-05 7.823e-07 6.021e-05 3.919e-04
6.7760e+00 8.868e-03 4.443e-04 1.342e-05 7.873e-07 6.024e-05 3.932e-04
6.7780e+00 9.249e-03 4.456e-04 1.343e-05 7.923e-07 6.027e-05 3.944e-04
6.7800e+00 9.500e-03 4.468e-04 1.343e-05 7.974e-07 6.030e-05 3.957e-04
6.7820e+00 9.635e-03 4.480e-04 1.344e-05 8.025e-07 6.034e-05 3.969e-04
6.7840e+00 9.689e-03 4.493e-04 1.345e-05 8.076e-07 6.037e-05 3.982e-04
6.7860e+00 9.653e-03 4.505e-04 1.346e-05 8.127e-07 6.040e-05 3.995e-04
6.7880e+00 9.646e-03 4.518e-04 1.346e-05 8.179e-07 6.044e-05 4.007e-04
6.7900e+00 9.704e-03 4.530e-04 1.347e-05 8.232e-07 6.047e-05 4.020e-04
6.7920e+00 9.805e-03 4.543e-04 1.348e-05 8.284e-07 6.050e-05 4.033e-04
6.7940e+00 9.905e-03 4.555e-04 1.348e-05 8.337e-07 6.054e-05 4.046e-04
6.7960e+00 1.001e-02 4.568e-04 1.349e-05 8.390e-07 6.057e-05 4.059e-04
6.7980e+00 9.853e-03 4.581e-04 1.350e-05 8.443e-07 6.060e-05 4.072e-04
6.8000e+00 9.355e-03 4.594e-04 1.350e-05 8.497e-07 6.063e-05 4.084e-04
6.8020e+00 8.711e-03 4.606e-04 1.351e-05 8.551e-07 6.067e-05 4.097e-04
6.8040e+00 8.186e-03 4.619e-04 1.352e-05 8.606e-07 6.070e-05 4.110e-04
6.8060e+00 7.819e-03 4.632e-04 1.353e-05 8.660e-07 6.073e-05 4.123e-04
6.8080e+00 7.617e-03 4.645e-04 1.353e-05 8.715e-07 6.077e-05 4.137e-04
6.8100e+00 7.765e-03 4.658e-04 1.354e-05 8.771e-07 6.080e-05 4.150e-04
6.8120e+00 8.070e-03 4.671e-04 1.355e-05 8.826e-07 6.083e-05 4.163e-04
6.8140e+00 8.213e-03 4.684e-04 1.355e-05 8.882e-07 6.087e-05 4.176e-04
6.8160e+00 8.114e-03 4.696e-04 1.356e-05 8.939e-07 6.090e-05 4.189e-04
6.8180e+00 8.020e-03 4.710e-04 1.357e-05 8.995e-07 6.093e-05 4.202e-04
6.8200e+00 7.876e-03 4.723e-04 1.357e-05 9.052e-07 6.097e-05 4.216e-04
6.8220e+00 7.797e-03 4.736e-04 1.358e-05 9.110e-07 6.100e-05 4.229e-04
6.8240e+00 7.916e-03 4.749e-04 1.359e-05 9.167e-07 6.103e-05 4.242e-04
6.8260e+00 8.227e-03 4.762e-04 1.360e-05 9.225e-07 6.107e-05 4.256e-04
6.8280e+00 8.687e-03 4.775e-04 1.360e-05 9.284e-07 6.110e-05 4.269e-04
6.8300e+00 9.221e-03 4.788e-04 1.361e-05 9.342e-07 6.113e-05 4.283e-04
6.8320e+00 9.544e-03 4.802e-04 1.362e-05 9.401e-07 6.117e-05 4.296e-04
6.8340e+00 9.476e-03 4.815e-04 1.362e-05 9.461e-07 6.120e-05 4.310e-04
6.8360e+00 9.146e-03 4.828e-04 1.363e-05 9.521e-07 6.124e-05 4.323e-04
6.8380e+00 9.096e-03 4.842e-04 1.364e-05 9.581e-07 6.127e-05 4.337e-04
6.8400e+00 9.240e-03 4.855e-04 1.365e-05 9.641e-07 6.130e-05 4.351e-04
6.8420e+00 9.415e-03 4.869e-04 1.365e-05 9.702e-07 6.134e-05 4.364e-04
6.8440e+00 9.501e-03 4.882e-04 1.366e-05 9.763e-07 6.137e-05 4.378e-04
6.8460e+00 9.508e-03 4.896e-04 1.367e-05 9.825e-07 6.140e-05 4.392e-04
6.8480e+00 9.443e-03 4.909e-04 1.367e-05 9.886e-07 6.144e-05 4.405e-04
6.8500e+00 9.316e-03 4.923e-04 1.368e-05 9.949e-07 6.147e-05 4.419e-04
6.8520e+00 8.900e-03 4.936e-04 1.369e-05 1.001e-06 6.151e-05 4.433e-04
6.8540e+00 8.025e-03 4.950e-04 1.370e-05 1.007e-06 6.154e-05 4.447e-04
6.8560e+00 6.801e-03 4.964e-04 1.370e-05 1.014e-06 6.157e-05 4.461e-04
6.8580e+00 6.339e-03 4.977e-04 1.371e-05 1.020e-06 6.161e-05 4.475e-04
6.8600e+00 6.458e-03 4.991e-04 1.372e-05 1.027e-06 6.164e-05 4.489e-04
6.8620e+00 6.741e-03 5.005e-04 1.372e-05 1.033e-06 6.168e-05 4.503e-04
6.8640e+00 6.908e-03 5.019e-04 1.373e-05 1.039e-06 6.171e-05 4.517e-04
6.8660e+00 7.060e-03 5.033e-04 1.374e-05 1.046e-06 6.174e-05 4.531e-04
6.8680e+00 7.086e-03 5.047e-04 1.375e-05 1.053e-06 6.178e-05 4.546e-04
6.8700e+00 7.080e-03 5.061e-04 1.375e-05 1.059e-06 6.181e-05 4.560e-04
6.8720e+00 7.192e-03 5.075e-04 1.376e-05 1.066e-06 6.185e-05 4.574e-04
6.8740e+00 7.488e-03 5.089e-04 1.377e-05 1.072e-06 6.188e-05 4.588e-04
6.8760e+00 7.883e-03 5.103e-04 1.377e-05 1.079e-06 6.191e-05 4.603e-04
6.8780e+00 7.996e-03 5.117e-04 1.378e-05 1.086e-06 6.195e-05 4.617e-04
6.8800e+00 7.775e-03 5.131e-04 1.379e-05 1.093e-06 6.198e-05 4.631e-04
6.8820e+00 7.602e-03 5.145e-04 1.380e-05 1.100e-06 6.202e-05 4.646e-04
6.8840e+00 7.907e-03 5.159e-04 1.380e-05 1.106e-06 6.205e-05 4.660e-04
6.8860e+00 8.731e-03 5.174e-04 1.381e-05 1.113e-06 6.209e-05 4.675e-04
6.8880e+00 9.328e-03 5.188e-04 1.382e-05 1.120e-06 6.212e-05 4.689e-04
6.8900e+00 9.624e-03 5.202e-04 1.383e-05 1.127e-06 6.215e-05 4.704e-04
6.8920e+00 9.538e-03 5.217e-04 1.383e-05 1.134e-06 6.219e-05 4.719e-04
6.8940e+00 9.085e-03 5.231e-04 1.384e-05 1.141e-06 6.222e-05 4.733e-04
6.8960e+00 8.376e-03 5.246e-04 1.385e-05 1.148e-06 6.226e-05 4.748e-04
6.8980e+00 8.022e-03 5.260e-04 1.385e-05 1.156e-06 6.229e-05 4.763e-04
6.9000e+00 7.882e-03 5.275e-04 1.386e-05 1.163e-06 6.233e-05 4.778e-04
6.9020e+00 7.951e-03 5.289e-04 1.387e-05 1.170e-06 6.236e-05 4.792e-04
6.9040e+00 8.384e-03 5.304e-04 1.388e-05 1.177e-06 6.240e-05 4.807e-04
6.9060e+00 9.368e-03 5.318e-04 1.388e-05 1.185e-06 6.243e-05 4.822e-04
6.9080e+00 1.005e-02 5.333e-04 1.389e-05 1.192e-06 6.246e-05 4.837e-04
6.9100e+00 1.019e-02 5.348e-04 1.390e-05 1.199e-06 6.250e-05 4.852e-04
6.9120e+00 9.763e-03 5.362e-04 1.391e-05 1.207e-06 6.253e-05 4.867e-04
6.9140e+00 8.930e-03 5.377e-04 1.391e-05 1.214e-06 6.257e-05 4.882e-04
6.9160e+00 7.850e-03 5.392e-04 1.392e-05 1.222e-06 6.260e-05 4.897e-04
6.9180e+00 7.311e-03 5.407e-04 1.393e-05 1.229e-06 6.264e-05 4.912e-04
6.9200e+00 7.270e-03 5.422e-04 1.393e-05 1.237e-06 6.267e-05 4.928e-04
6.9220e+00 7.386e-03 5.437e-04 1.394e-05 1.245e-06 6.271e-05 4.943e-04
6.9240e+00 7.320e-03 5.452e-04 1.395e-05 1.252e-06 6.274e-05 4.958e-04
6.9260e+00 7.052e-03 5.467e-04 1.396e-05 1.260e-06 6.278e-05 4.973e-04
6.9280e+00 6.811e-03 5.482e-04 1.396e-05 1.268e-06 6.281e-05 4.989e-04
6.9300e+00 6.657e-03 5.497e-04 1.397e-05 1.276e-06 6.285e-05 5.004e-04
6.9320e+00 6.467e-03 5.512e-04 1.398e-05 1.284e-06 6.288e-05 5.020e-04
6.9340e+00 6.051e-03 5.527e-04 1.399e-05 1.292e-06 6.292e-05 5.035e-04
6.9360e+00 5.339e-03 5.543e-04 1.399e-05 1.300e-06 6.295e-05 5.051e-04
6.9380e+00 4.426e-03 5.558e-04 1.400e-05 1.308e-06 6.299e-05 5.066e-04
6.9400e+00 3.357e-03 5.573e-04 1.401e-05 1.316e-06 6.302e-05 5.082e-04
6.9420e+00 2.369e-03 5.588e-04 1.402e-05 1.324e-06 6.306e-05 5.097e-04
6.9440e+00 1.758e-03 5.604e-04 1.402e-05 1.332e-06 6.309e-05 5.113e-04
6.9460e+00 1.705e-03 5.619e-04 1.403e-05 1.340e-06 6.313e-05 5.129e-04
6.9480e+00 1.885e-03 5.635e-04 1.404e-05 1.349e-06 6.316e-05 5.145e-04
6.9500e+00 2.103e-03 5.650e-04 1.405e-05 1.357e-06 6.320e-05 5.160e-04
6.9520e+00 2.180e-03 5.666e-04 1.405e-05 1.365e-06 6.323e-05 5.176e-04
6.9540e+00 2.077e-03 5.681e-04 1.406e-05 1.374e-06 6.327e-05 5.192e-04
6.9560e+00 1.877e-03 5.697e-04 1.407e-05 1.382e-06 6.330e-05 5.208e-04
6.9580e+00 1.613e-03 5.713e-04 1.408e-05 1.391e-06 6.334e-05 5.224e-04
6.9600e+00 1.271e-03 5.728e-04 1.408e-05 1.399e-06 6.338e-05 5.240e-04
6.9620e+00 1.168e-03 5.744e-04 1.409e-05 1.408e-06 6.341e-05 5.256e-04
6.9640e+00 1.667e-03 5.760e-04 1.410e-05 1.416e-06 6.345e-05 5.272e-04
6.9660e+00 2.846e-03 5.776e-04 1.411e-05 1.425e-06 6.348e-05 5.288e-04
6.9680e+00 3.950e-03 5.792e-04 1.411e-05 1.434e-06 6.352e-05 5.305e-04
6.9700e+00 4.852e-03 5.808e-04 1.412e-05 1.443e-06 6.355e-05 5.321e-04
6.9720e+00 5.690e-03 5.823e-04 1.413e-05 1.451e-06 6.359e-05 5.337e-04
6.9740e+00 6.620e-03 5.839e-04 1.414e-05 1.460e-06 6.362e-05 5.353e-04
6.9760e+00 7.553e-03 5.855e-04 1.414e-05 1.469e-06 6.366e-05 5.370e-04
6.9780e+00 8.234e-03 5.872e-04 1.415e-05 1.478e-06 6.370e-05 5.386e-04
6.9800e+00 8.662e-03 5.888e-04 1.416e-05 1.487e-06 6.373e-05 5.403e-04
6.9820e+00 8.796e-03 5.904e-04 1.417e-05 1.496e-06 6.377e-05 5.419e-04
6.9840e+00 8.612e-03 5.920e-04 1.417e-05 1.506e-06 6.380e-05 5.436e-04
6.9860e+00 8.148e-03 5.936e-04 1.418e-05 1.515e-06 6.384e-05 5.452e-04
6.9880e+00 7.733e-03 5.953e-04 1.419e-05 1.524e-06 6.387e-05 5.469e-04
6.9900e+00 7.366e-03 5.969e-04 1.420e-05 1.533e-06 6.391e-05 5.485e-04
6.9920e+00 7.011e-03 5.985e-04 1.420e-05 1.543e-06 6.395e-05 5.502e-04
6.9940e+00 6.654e-03 6.002e-04 1.421e-05 1.552e-06 6.398e-05 5.519e-04
6.9960e+00 6.353e-03 6.018e-04 1.422e-05 1.562e-06 6.402e-05 5.536e-04
6.9980e+00 5.698e-03 6.035e-04 1.423e-05 1.571e-06 6.405e-05 5.553e-04
7.0000e+00 4.657e-03 6.051e-04 1.423e-05 1.581e-06 6.409e-05 5.569e-04
7.0020e+00 3.478e-03 6.068e-04 1.424e-05 1.590e-06 6.413e-05 5.586e-04
7.0040e+00 2.475e-03 6.084e-04 1.425e-05 1.600e-06 6.416e-05 5.603e-04
7.0060e+00 1.734e-03 6.101e-04 1.426e-05 1.610e-06 6.420e-05 5.620e-04
7.0080e+00 1.305e-03 6.118e-04 1.426e-05 1.619e-06 6.423e-05 5.637e-04
7.0100e+00 1.203e-03 6.135e-04 1.427e-05 1.629e-06 6.427e-05 5.654e-04
7.0120e+00 9.835e-04 6.151e-04 1.428e-05 1.639e-06 6.431e-05 5.672e-04
7.0140e+00 3.161e-04 6.168e-04 1.429e-05 1.649e-06 6.434e-05 5.689e-04
7.0160e+00 -5.619e-04 6.185e-04 1.429e-05 1.659e-06 6.438e-05 5.706e-04
7.0180e+00 -1.230e-04 6.202e-04 1.430e-05 1.669e-06 6.442e-05 5.723e-04
7.0200e+00 1.320e-03 6.219e-04 1.431e-05 1.679e-06 6.445e-05 5.741e-04
7.0220e+00 2.969e-03 6.236e-04 1.432e-05 1.690e-06 6.449e-05 5.758e-04
7.0240e+00 4.177e-03 6.253e-04 1.432e-05 1.700e-06 6.452e-05 5.775e-04
7.0260e+00 4.941e-03 6.270e-04 1.433e-05 1.710e-06 6.456e-05 5.793e-04
7.0280e+00 5.583e-03 6.287e-04 1.434e-05 1.720e-06 6.460e-05 5.810e-04
7.0300e+00 6.124e-03 6.305e-04 1.435e-05 1.731e-06 6.463e-05 5.828e-04
7.0320e+00 6.690e-03 6.322e-04 1.436e-05 1.741e-06 6.467e-05 5.845e-04
7.0340e+00 7.405e-03 6.339e-04 1.436e-05 1.752e-06 6.471e-05 5.863e-04
7.0360e+00 8.290e-03 6.356e-04 1.437e-05 1.762e-06 6.474e-05 5.881e-04
7.0380e+00 9.118e-03 6.374e-04 1.438e-05 1.773e-06 6.478e-05 5.899e-04
7.0400e+00 9.825e-03 6.391e-04 1.439e-05 1.784e-06 6.482e-05 5.916e-04
7.0420e+00 1.045e-02 6.409e-04 1.439e-05 1.795e-06 6.485e-05 5.934e-04
7.0440e+00 1.104e-02 6.426e-04 1.440e-05 1.805e-06 6.489e-05 5.952e-04
7.0460e+00 1.153e-02 6.444e-04 1.441e-05 1.816e-06 6.493e-05 5.970e-04
7.0480e+00 1.189e-02 6.461e-04 1.442e-05 1.827e-06 6.496e-05 5.988e-04
7.0500e+00 1.217e-02 6.479e-04 1.442e-05 1.838e-06 6.500e-05 6.006e-04
7.0520e+00 1.233e-02 6.497e-04 1.443e-05 1.849e-06 6.504e-05 6.024e-04
7.0540e+00 1.232e-02 6.514e-04 1.444e-05 1.861e-06 6.507e-05 6.042e-04
7.0560e+00 1.212e-02 6.532e-04 1.445e-05 1.872e-06 6.511e-05 6.060e-04
7.0580e+00 1.169e-02 6.550e-04 1.446e-05 1.883e-06 6.515e-05 6.078e-04
7.0600e+00 1.094e-02 6.568e-04 1.446e-05 1.894e-06 6.518e-05 6.097e-04
7.0620e+00 1.028e-02 6.586e-04 1.447e-05 1.906e-06 6.522e-05 6.115e-04
7.0640e+00 1.032e-02 6.604e-04 1.448e-05 1.917e-06 6.526e-05 6.133e-04
7.0660e+00 1.132e-02 6.622e-04 1.449e-05 1.929e-06 6.529e-05 6.152e-04
7.0680e+00 1.166e-02 6.640e-04 1.449e-05 1.940e-06 6.533e-05 6.170e-04
7.0700e+00 1.112e-02 6.658e-04 1.450e-05 1.952e-06 6.537e-05 6.189e-04
7.0720e+00 1.006e-02 6.676e-04 1.451e-05 1.964e-06 6.541e-05 6.207e-04
7.0740e+00 9.003e-03 6.694e-04 1.452e-05 1.975e-06 6.544e-05 6.226e-04
7.0760e+00 8.044e-03 6.712e-04 1.453e-05 1.987e-06 6.548e-05 6.244e-04
7.0780e+00 6.888e-03 6.731e-04 1.453e-05 1.999e-06 6.552e-05 6.263e-04
7.0800e+00 5.706e-03 6.749e-04 1.454e-05 2.011e-06 6.555e-05 6.282e-04
7.0820e+00 4.853e-03 6.767e-04 1.455e-05 2.023e-06 6.559e-05 6.300e-04
7.0840e+00 4.536e-03 6.786e-04 1.456e-05 2.035e-06 6.563e-05 6.319e-04
7.0860e+00 4.638e-03 6.804e-04 1.456e-05 2.047e-06 6.567e-05 6.338e-04
7.0880e+00 4.708e-03 6.823e-04 1.457e-05 2.060e-06 6.570e-05 6.357e-04
7.0900e+00 4.803e-03 6.841e-04 1.458e-05 2.072e-06 6.574e-05 6.376e-04
7.0920e+00 4.995e-03 6.860e-04 1.459e-05 2.084e-06 6.578e-05 6.395e-04
7.0940e+00 5.294e-03 6.878e-04 1.460e-05 2.097e-06 6.582e-05 6.414e-04
7.0960e+00 5.625e-03 6.897e-04 1.460e-05 2.109e-06 6.585e-05 6.433e-04
7.0980e+00 5.952e-03 6.916e-04 1.461e-05 2.122e-06 6.589e-05 6.452e-04
7.1000e+00 6.286e-03 6.935e-04 1.462e-05 2.135e-06 6.593e-05 6.471e-04
7.1020e+00 6.634e-03 6.954e-04 1.463e-05 2.147e-06 6.597e-05 6.491e-04
7.1040e+00 7.004e-03 6.972e-04 1.464e-05 2.160e-06 6.600e-05 6.510e-04
7.1060e+00 7.406e-03 6.991e-04 1.464e-05 2.173e-06 6.604e-05 6.529e-04
7.1080e+00 7.465e-03 7.010e-04 1.465e-05 2.186e-06 6.608e-05 6.549e-04
7.1100e+00 7.260e-03 7.029e-04 1.466e-05 2.199e-06 6.612e-05 6.568e-04
7.1120e+00 7.155e-03 7.048e-04 1.467e-05 2.212e-06 6.616e-05 6.588e-04
7.1140e+00 7.363e-03 7.068e-04 1.467e-05 2.225e-06 6.619e-05 6.607e-04
7.1160e+00 7.666e-03 7.087e-04 1.468e-05 2.238e-06 6.623e-05 6.627e-04
7.1180e+00 7.681e-03 7.106e-04 1.469e-05 2.252e-06 6.627e-05 6.646e-04
7.1200e+00 7.493e-03 7.125e-04 1.470e-05 2.265e-06 6.631e-05 6.666e-04
7.1220e+00 7.164e-03 7.145e-04 1.471e-05 2.279e-06 6.634e-05 6.686e-04
7.1240e+00 6.717e-03 7.164e-04 1.471e-05 2.292e-06 6.638e-05 6.706e-04
7.1260e+00 6.149e-03 7.183e-04 1.472e-05 2.306e-06 6.642e-05 6.725e-04
7.1280e+00 5.844e-03 7.203e-04 1.473e-05 2.319e-06 6.646e-05 6.745e-04
7.1300e+00 5.937e-03 7.222e-04 1.474e-05 2.333e-06 6.650e-05 6.765e-04
7.1320e+00 6.192e-03 7.242e-04 1.475e-05 2.347e-06 6.653e-05 6.785e-04
7.1340e+00 6.250e-03 7.262e-04 1.475e-05 2.361e-06 6.657e-05 6.805e-04
7.1360e+00 5.994e-03 7.281e-04 1.476e-05 2.375e-06 6.661e-05 6.825e-04
7.1380e+00 5.891e-03 7.301e-04 1.477e-05 2.389e-06 6.665e-05 6.846e-04
7.1400e+00 5.948e-03 7.321e-04 1.478e-05 2.403e-06 6.669e-05 6.866e-04
7.1420e+00 5.923e-03 7.341e-04 1.479e-05 2.417e-06 6.673e-05 6.886e-04
7.1440e+00 5.596e-03 7.360e-04 1.479e-05 2.431e-06 6.676e-05 6.906e-04
7.1460e+00 5.010e-03 7.380e-04 1.480e-05 2.446e-06 6.680e-05 6.927e-04
7.1480e+00 4.495e-03 7.400e-04 1.481e-05 2.460e-06 6.684e-05 6.947e-04
7.1500e+00 4.043e-03 7.420e-04 1.482e-05 2.475e-06 6.688e-05 6.968e-04
7.1520e+00 3.645e-03 7.440e-04 1.483e-05 2.489e-06 6.692e-05 6.988e-04
7.1540e+00 3.294e-03 7.460e-04 1.483e-05 2.504e-06 6.696e-05 7.009e-04
7.1560e+00 2.981e-03 7.481e-04 1.484e-05 2.519e-06 6.699e-05 7.029e-04
7.1580e+00 3.078e-03 7.501e-04 1.485e-05 2.534e-06 6.703e-05 7.050e-04
7.1600e+00 3.713e-03 7.521e-04 1.486e-05 2.549e-06 6.707e-05 7.071e-04
7.1620e+00 4.665e-03 7.541e-04 1.487e-05 2.564e-06 6.711e-05 7.091e-04
7.1640e+00 5.524e-03 7.562e-04 1.488e-05 2.579e-06 6.715e-05 7.112e-04
7.1660e+00 6.045e-03 7.582e-04 1.488e-05 2.594e-06 6.719e-05 7.133e-04
7.1680e+00 6.186e-03 7.603e-04 1.489e-05 2.609e-06 6.723e-05 7.154e-04
7.1700e+00 6.108e-03 7.623e-04 1.490e-05 2.624e-06 6.726e-05 7.175e-04
7.1720e+00 6.072e-03 7.644e-04 1.491e-05 2.640e-06 6.730e-05 7.196e-04
7.1740e+00 6.233e-03 7.664e-04 1.492e-05 2.655e-06 6.734e-05 7.217e-04
7.1760e+00 6.537e-03 7.685e-04 1.492e-05 2.671e-06 6.738e-05 7.238e-04
7.1780e+00 6.849e-03 7.706e-04 1.493e-05 2.687e-06 6.742e-05 7.259e-04
7.1800e+00 7.160e-03 7.727e-04 1.494e-05 2.702e-06 6.746e-05 7.281e-04
7.1820e+00 7.462e-03 7.747e-04 1.495e-05 2.718e-06 6.750e-05 7.302e-04
7.1840e+00 7.746e-03 7.768e-04 1.496e-05 2.734e-06 6.754e-05 7.323e-04
7.1860e+00 8.004e-03 7.789e-04 1.496e-05 2.750e-06 6.757e-05 7.345e-04
7.1880e+00 8.100e-03 7.810e-04 1.497e-05 2.766e-06 6.761e-05 7.366e-04
7.1900e+00 7.981e-03 7.831e-04 1.498e-05 2.782e-06 6.765e-05 7.388e-04
7.1920e+00 7.738e-03 7.852e-04 1.499e-05 2.799e-06 6.769e-05 7.409e-04
7.1940e+00 7.545e-03 7.873e-04 1.500e-05 2.815e-06 6.773e-05 7.431e-04
7.1960e+00 7.518e-03 7.895e-04 1.501e-05 2.832e-06 6.777e-05 7.452e-04
7.1980e+00 7.688e-03 7.916e-04 1.501e-05 2.848e-06 6.781e-05 7.474e-04
7.2000e+00 8.011e-03 7.937e-04 1.502e-05 2.865e-06 6.785e-05 7.496e-04
7.2020e+00 8.313e-03 7.959e-04 1.503e-05 2.881e-06 6.789e-05 7.518e-04
7.2040e+00 8.485e-03 7.980e-04 1.504e-05 2.898e-06 6.793e-05 7.540e-04
7.2060e+00 8.602e-03 8.001e-04 1.505e-05 2.915e-06 6.797e-05 7.562e-04
7.2080e+00 9.241e-03 8.023e-04 1.505e-05 2.932e-06 6.801e-05 7.584e-04
7.2100e+00 1.023e-02 8.044e-04 1.506e-05 2.949e-06 6.805e-05 7.606e-04
7.2120e+00 1.107e-02 8.066e-04 1.507e-05 2.966e-06 6.808e-05 7.628e-04
7.2140e+00 1.133e-02 8.088e-04 1.508e-05 2.984e-06 6.812e-05 7.650e-04
7.2160e+00 1.097e-02 8.110e-04 1.509e-05 3.001e-06 6.816e-05 7.672e-04
7.2180e+00 1.041e-02 8.131e-04 1.510e-05 3.019e-06 6.820e-05 7.694e-04
7.2200e+00 9.879e-03 8.153e-04 1.510e-05 3.036e-06 6.824e-05 7.717e-04
7.2220e+00 9.548e-03 8.175e-04 1.511e-05 3.054e-06 6.828e-05 7.739e-04
7.2240e+00 9.407e-03 8.197e-04 1.512e-05 3.071e-06 6.832e-05 7.762e-04
7.2260e+00 9.363e-03 8.219e-04 1.513e-05 3.089e-06 6.836e-05 7.784e-04
7.2280e+00 9.449e-03 8.241e-04 1.514e-05 3.107e-06 6.840e-05 7.807e-04
7.2300e+00 9.620e-03 8.263e-04 1.515e-05 3.125e-06 6.844e-05 7.829e-04
7.2320e+00 9.832e-03 8.285e-04 1.515e-05 3.143e-06 6.848e-05 7.852e-04
7.2340e+00 1.004e-02 8.307e-04 1.516e-05 3.162e-06 6.852e-05 7.875e-04
7.2360e+00 1.022e-02 8.330e-04 1.517e-05 3.180e-06 6.856e-05 7.897e-04
7.2380e+00 1.024e-02 8.352e-04 1.518e-05 3.198e-06 6.860e-05 7.920e-04
7.2400e+00 1.011e-02 8.374e-04 1.519e-05 3.217e-06 6.864e-05 7.943e-04
7.2420e+00 9.907e-03 8.397e-04 1.520e-05 3.236e-06 6.868e-05 7.966e-04
7.2440e+00 9.724e-03 8.419e-04 1.520e-05 3.254e-06 6.872e-05 7.989e-04
7.2460e+00 9.615e-03 8.442e-04 1.521e-05 3.273e-06 6.876e-05 8.012e-04
7.2480e+00 9.131e-03 8.465e-04 1.522e-05 3.292e-06 6.880e-05 8.035e-04
7.2500e+00 8.360e-03 8.487e-04 1.523e-05 3.311e-06 6.884e-05 8.058e-04
7.2520e+00 7.819e-03 8.510e-04 1.524e-05 3.330e-06 6.888e-05 8.082e-04
7.2540e+00 7.969e-03 8.533e-04 1.525e-05 3.349e-06 6.892e-05 8.105e-04
7.2560e+00 8.775e-03 8.555e-04 1.525e-05 3.369e-06 6.896e-05 8.128e-04
7.2580e+00 9.117e-03 8.578e-04 1.526e-05 3.388e-06 6.900e-05 8.152e-04
7.2600e+00 8.880e-03 8.601e-04 1.527e-05 3.408e-06 6.904e-05 8.175e-04
7.2620e+00 8.287e-03 8.624e-04 1.528e-05 3.427e-06 6.908e-05 8.198e-04
7.2640e+00 7.642e-03 8.647e-04 1.529e-05 3.447e-06 6.912e-05 8.222e-04
